street,crimes during out,crimes in buffer,rate,long,lat
211 E 90TH PL,0,1,0.0,-87.61901590061699,41.73001429988413
2111 S LAWNDALE AVE,0,3,0.0,-87.7174842077186,41.853279794472755
2111 W 71ST PL,0,6,0.0,-87.67615735722104,41.76386847933517
2111 W LEXINGTON ST,0,4,0.0,-87.67915966215205,41.872362262842884
2112 N MONITOR AVE,0,1,0.0,-87.7718658289061,41.918196111551815
2112 W FULLERTON AVE,0,2,0.0,-87.68048190023863,41.92499310655731
2112 W MELROSE ST,0,1,0.0,-87.68109726394599,41.94045155838417
2114 N CAMPBELL AVE,0,1,0.0,-87.68924044539548,41.91997561227632
2114 N HUDSON AVE,0,1,0.0,-87.64002114422873,41.920383673055404
2114 S TRUMBULL AVE,0,1,0.0,-87.71118850414534,41.85318074078986
2115 W 72ND ST,0,1,0.0,-87.67621557290583,41.76295924396806
2116 W 52ND ST,0,1,0.0,-87.67733576985951,41.79891026899913
2117 N SHEFFIELD AVE,0,1,0.0,-87.65343847206671,41.92023450179251
2117 W 72ND ST,0,1,0.0,-87.67625626211338,41.76295892782185
2118 S PAULINA ST,0,2,0.0,-87.66853239206782,41.85357886195014
2118 S WOOD ST,0,1,0.0,-87.6709802447903,41.853545814889046
2120 N WHIPPLE ST,0,1,0.0,-87.70387204697045,41.919544355433324
2120 S KEDZIE AVE,0,8,0.0,-87.70529349857328,41.85309465125162
2121 N MOBILE AVE,0,2,0.0,-87.78285347187281,41.91876049739767
2121 S PULASKI RD,0,2,0.0,-87.72479121308676,41.85286882613679
2123 N MANGO AVE,0,1,0.0,-87.76944342871101,41.91866697329405
2124 W 114TH PL,0,2,0.0,-87.67394186661417,41.68483962630863
2126 W OHIO ST,0,2,0.0,-87.68003858216179,41.89221884616622
2127 N KEYSTONE AVE,0,1,0.0,-87.72784977700033,41.91947915180209
2128 S CALIFORNIA AVE,0,7,0.0,-87.69547941131313,41.852901547323015
2129 W 68TH PL,0,1,0.0,-87.67717394264301,41.76930959506297
213 W 23RD PL,0,1,0.0,-87.63231782170406,41.85005969769743
2131 W 52ND ST,0,1,0.0,-87.67762993834614,41.79890645990787
2131 W WASHINGTON BLVD,0,7,0.0,-87.67989451630638,41.8830947420611
2132 N CICERO AVE,0,1,0.0,-87.746190891138,41.919696962106265
2132 N PULASKI RD,0,4,0.0,-87.72664165743599,41.91993461851696
2133 N AUSTIN AVE,0,3,0.0,-87.77554889303377,41.91889867653109
2133 N TRIPP AVE,0,3,0.0,-87.73274831408743,41.91952633413168
2134 N LAWNDALE AVE,0,2,0.0,-87.7193037310695,41.920050553284995
2135 E 97TH PL,0,1,0.0,-87.5733715743779,41.71797065673197
2135 W 53RD PL,0,1,0.0,-87.67826538815895,41.796622589295694
2136 W CHARLESTON ST,0,3,0.0,-87.68105199839897,41.91997565254864
2139 S FAIRFIELD AVE,0,3,0.0,-87.69424664362906,41.85302426869839
2139 W MCLEAN AVE,1,3,0.3333333333333333,-87.68107226833556,41.9184566047183
2140 S MILLARD AVE,0,2,0.0,-87.71625934485724,41.85306083336913
2140 S WENTWORTH AVE,0,2,0.0,-87.63179925194012,41.85365107902218
2141 S ARCHER AVE,0,8,0.0,-87.63305895771099,41.853713974779026
2141 W 71ST PL,0,5,0.0,-87.6767695393487,41.763863472059185
2142 N NORDICA AVE,0,1,0.0,-87.80242374569374,41.91883450450292
2144 N KILDARE AVE,0,1,0.0,-87.73398074716152,41.920008013275684
2144 N TRIPP AVE,0,6,0.0,-87.73275374804926,41.919730533294924
2146 N TRIPP AVE,0,3,0.0,-87.73275487035386,41.919767586274574
2146 S CENTRAL PARK AVE,1,13,0.07692307692307693,-87.71502560156367,41.85259522074181
2148 N AVERS AVE,0,1,0.0,-87.7229699969015,41.91992662547371
215 W ALEXANDER ST,0,6,0.0,-87.63240434203144,41.85144517015602
215 W ILLINOIS ST,0,3,0.0,-87.63427737619936,41.89078248124814
2151 W WASHINGTON BLVD,0,7,0.0,-87.6803871535367,41.883086672652986
2153 W SCHILLER ST,0,8,0.0,-87.68112149900432,41.907073231425294
2159 W OHIO ST,0,1,0.0,-87.68085492263023,41.89220496601743
2161 N WESTERN AVE,0,3,0.0,-87.68750850832285,41.920609215641996
2165 N WESTERN AVE,0,1,0.0,-87.68753874876025,41.921654275740046
217 E 120TH PL,0,1,0.0,-87.61753032226268,41.675362641077704
2173 N CALIFORNIA AVE,0,1,0.0,-87.6973125138426,41.921399063764035
2180 S CANALPORT AVE,0,1,0.0,-87.65069586318485,41.852836236479504
2199 S CLARK ST,0,3,0.0,-87.63006129862454,41.852877152425656
22 E 124TH ST,0,1,0.0,-87.62189083708094,41.66892495084301
22 E 126TH ST,0,1,0.0,-87.62167862178505,41.664461804937844
22 N PULASKI RD,0,3,0.0,-87.7256781029359,41.88098636346727
22 S ALBANY AVE,0,2,0.0,-87.7029593368187,41.88072472762403
220 S ASHLAND AVE,0,1,0.0,-87.66673945613528,41.878638682578384
2200 E 75TH ST,0,2,0.0,-87.57124585414603,41.75893388488915
2200 E 79TH ST,0,1,0.0,-87.57110626261263,41.75166837766957
2200 N CALIFORNIA AVE,0,3,0.0,-87.69732044418676,41.92168930975305
2200 N KIMBALL AVE,0,2,0.0,-87.71199229107744,41.9210035164273
2200 N MAJOR AVE,0,1,0.0,-87.76828650010374,41.92029507239396
2200 N MAPLEWOOD AVE,0,1,0.0,-87.69140321508037,41.92162188653931
2200 N MONITOR AVE,0,3,0.0,-87.7719252849692,41.9198827044827
2200 N RACINE AVE,0,2,0.0,-87.65833494817656,41.92166144233554
2200 S CANAL ST,0,3,0.0,-87.63853218543339,41.85279193448982
2200 S CENTRAL PARK AVE,0,2,0.0,-87.71499858324202,41.85166332877059
2200 S GROVE ST,0,1,0.0,-87.63897687479343,41.852785624192684
2200 S HOMAN AVE,0,6,0.0,-87.71012750904316,41.85170646849583
2200 S KOSTNER AVE,0,2,0.0,-87.73450128067506,41.851400141920415
2200 S MARSHALL BLVD,0,4,0.0,-87.69908861852194,41.85185278872515
2200 S PRINCETON AVE,0,9,0.0,-87.63481465921775,41.85286504685625
2200 S SACRAMENTO AVE,0,3,0.0,-87.70036378598054,41.851838421760355
2200 S SAWYER AVE,0,3,0.0,-87.70647176842769,41.85175176433413
2200 S STATE ST,0,1,0.0,-87.62708869844015,41.85287039708666
2200 S TRUMBULL AVE,0,6,0.0,-87.71088964644414,41.851645135657115
2200 W 19TH ST,0,1,0.0,-87.68084919591854,41.855779727438275
2200 W MAYPOLE AVE,0,9,0.0,-87.68159491152456,41.88390567837271
2200 W MCLEAN AVE,0,2,0.0,-87.68253693142601,41.91842591667513
2200 W NORTH AVE,0,3,0.0,-87.68234657818455,41.91039347231673
2200 W WASHINGTON BLVD,0,2,0.0,-87.68157018878044,41.88306704824677
2202 N DAMEN AVE,0,2,0.0,-87.67775467323084,41.921460883184736
2202 N MAPLEWOOD AVE,0,1,0.0,-87.69140485029766,41.92167870118188
2202 S SACRAMENTO AVE,0,3,0.0,-87.70036268039871,41.8518016425741
2204 W 19TH ST,0,1,0.0,-87.68094795435675,41.85577809305079
2204 W ARTHUR AVE,0,3,0.0,-87.6852190756012,41.99962299151761
2204 W HURON ST,0,1,0.0,-87.6819983432584,41.89401196506646
2205 N WESTERN AVE,0,1,0.0,-87.68754983236126,41.92194802701682
2205 S HOMAN AVE,0,4,0.0,-87.71012472844362,41.851614795079286
2205 W CHICAGO AVE,0,1,0.0,-87.68207263167997,41.89582499425249
2206 S WOOD ST,0,1,0.0,-87.6709328024915,41.852068707114725
2208 W 54TH PL,0,2,0.0,-87.6801822419765,41.794782327207045
221 N LARAMIE AVE,0,2,0.0,-87.7552207904556,41.88459967451004
2210 N MAPLEWOOD AVE,0,1,0.0,-87.69141212329569,41.921906238262046
2210 W CORTEZ ST,0,2,0.0,-87.68231583824242,41.90036928869879
2210 W PERSHING RD,0,2,0.0,-87.68053614142343,41.82304305749919
2211 W 54TH PL,0,4,0.0,-87.68025229570652,41.79478135334322
2211 W HIRSCH ST,0,2,0.0,-87.68267929941166,41.90673898440242
2212 S WENTWORTH AVE,0,3,0.0,-87.63200883613683,41.85285191708557
2212 W JACKSON BLVD,0,1,0.0,-87.68193447443157,41.877601754448435
2214 N LARAMIE AVE,0,1,0.0,-87.75604940141363,41.92071523698586
2214 W PALMER ST,0,1,0.0,-87.68266339787668,41.921918602930866
2215 S WESTERN AVE,0,3,0.0,-87.6856282048996,41.851590012339884
2215 W 81ST PL,0,1,0.0,-87.679552803332,41.74636568511022
2216 N LEAVITT ST,0,1,0.0,-87.68266077407173,41.92185135451415
2216 W 81ST PL,0,1,0.0,-87.67956243617088,41.74635531154584
2217 N AUSTIN AVE,0,1,0.0,-87.7756125063738,41.92080746220115
2217 S SACRAMENTO AVE,0,3,0.0,-87.70035329019474,41.851525518190215
2217 W 81ST PL,0,1,0.0,-87.67957243543135,41.74634494006554
2218 N LOREL AVE,0,1,0.0,-87.75973249548473,41.92073966551918
2219 W WASHINGTON BLVD,0,4,0.0,-87.68203884547529,41.883059553418896
222 E 15TH PL,0,1,0.0,-87.62205044889252,41.86123486119366
222 E PERSHING RD,0,1,0.0,-87.62071716379197,41.8237862263804
222 N MAPLEWOOD AVE,0,1,0.0,-87.6902258342448,41.884958786543656
2220 W MAYPOLE AVE,0,18,0.0,-87.68225529101913,41.88391210487617
2221 S DAMEN AVE,0,1,0.0,-87.67582155140859,41.85156144907727
2221 S SACRAMENTO AVE,0,2,0.0,-87.70035071202497,41.851451957790665
2221 W MAYPOLE AVE,0,9,0.0,-87.68228833712143,41.883912566650565
2222 N LECLAIRE AVE,0,2,0.0,-87.75359343102217,41.920894543957566
2222 N PARKSIDE AVE,0,1,0.0,-87.76708472789555,41.92071880403853
2222 S SACRAMENTO AVE,0,1,0.0,-87.70035016194508,41.85143329378514
2224 S SACRAMENTO AVE,0,2,0.0,-87.70034868935001,41.85139651257351
2224 W 80TH ST,0,1,0.0,-87.67892000161913,41.74834495233472
2225 S SACRAMENTO AVE,0,2,0.0,-87.70034813656551,41.85137812297897
2226 S HOMAN AVE,0,2,0.0,-87.71011268616651,41.851229435428074
2226 W 80TH ST,0,1,0.0,-87.67896031794547,41.748344358661654
2227 S WENTWORTH AVE,0,2,0.0,-87.6319966335635,41.852107285286905
2227 W RACE AVE,0,2,0.0,-87.68249174033541,41.89145407270962
2228 N LAMON AVE,0,2,0.0,-87.74868053324438,41.92107298366348
2228 W SUPERIOR ST,0,1,0.0,-87.68261653534702,41.89490472060268
2229 N MANGO AVE,0,6,0.0,-87.76952414824603,41.92081032123457
2229 W 80TH ST,0,1,0.0,-87.67902042460459,41.74834360324628
2229 W BERWYN AVE,0,1,0.0,-87.68557754149046,41.97776257648412
223 W 24TH ST,0,2,0.0,-87.63257974256071,41.849152514065366
2230 N LOCKWOOD AVE,0,2,0.0,-87.75851238217302,41.920977721674454
2230 S ARCHER AVE,0,4,0.0,-87.63597280889891,41.85230146929872
2230 S KEDZIE AVE,0,4,0.0,-87.70523801470034,41.851215398819626
2230 S PULASKI RD,0,7,0.0,-87.72473796641874,41.850804039719755
2230 S SACRAMENTO AVE,0,2,0.0,-87.70034500562237,41.85128617298269
2231 N KEDZIE BLVD,0,1,0.0,-87.70713434070677,41.92209402338035
2231 W MAYPOLE AVE,0,15,0.0,-87.68261844488933,41.88391580974736
2231 W RICE ST,0,1,0.0,-87.68274012936025,41.89673449767735
2232 E 103RD ST,0,3,0.0,-87.56931934972619,41.70802882512265
2232 N NARRAGANSETT AVE,0,2,0.0,-87.7853501539601,41.920629149096754
2232 W 50TH PL,0,2,0.0,-87.6805169356768,41.802075766881316
2232 W OAKDALE AVE,0,1,0.0,-87.68387277698076,41.93495148261592
2233 N NARRAGANSETT AVE,1,2,0.5,-87.78535073150849,41.92064753821194
2233 W RACE AVE,0,2,0.0,-87.68263977953386,41.891451344126956
2234 S SACRAMENTO AVE,0,2,0.0,-87.70034242746834,41.851212612580035
2235 N MANGO AVE,0,3,0.0,-87.76952831871748,41.920920934252294
2235 W 19TH ST,0,1,0.0,-87.68171379928627,41.855764603040335
2236 S TRUMBULL AVE,0,1,0.0,-87.71103426625811,41.85100101786614
2237 E 75TH ST,0,2,0.0,-87.56992908396226,41.75894906476579
2237 N NARRAGANSETT AVE,0,2,0.0,-87.78535304170481,41.920721094672025
2238 S KILDARE AVE,0,3,0.0,-87.73122316397469,41.85071890090951
2238 W 50TH PL,0,2,0.0,-87.68063284568598,41.802074504528605
2239 W BERWYN AVE,0,1,0.0,-87.68573644232352,41.97776017992996
2239 W WARREN BLVD,0,6,0.0,-87.68250407552647,41.882138841634884
2240 E 87TH ST,1,1,1.0,-87.56921232115701,41.737148925818246
2240 N AUSTIN AVE,0,1,0.0,-87.77562390885622,41.921143686006964
2241 S ARCHER AVE,0,2,0.0,-87.6363975251955,41.852094934974964
2242 N SPAULDING AVE,0,8,0.0,-87.7103872968043,41.92179812649817
2242 W 80TH ST,0,1,0.0,-87.67928138000629,41.748339874839004
2242 W BERWYN AVE,0,1,0.0,-87.68578940648584,41.97775965543402
2242 W GARFIELD BLVD,0,2,0.0,-87.68039394192199,41.79384915527855
2244 W ERIE ST,0,1,0.0,-87.6829587524766,41.89308187427333
2244 W MAYPOLE AVE,0,9,0.0,-87.68291440217688,41.88391885848036
2246 W LAKE ST,0,1,0.0,-87.68304194630156,41.884749976073046
2247 N MEADE AVE,0,1,0.0,-87.77806183850029,41.92121440031063
2248 S KOSTNER AVE,0,3,0.0,-87.73447342230438,41.85049109673962
2248 S MARSHALL BLVD,0,3,0.0,-87.69906430992529,41.85096955135731
2249 E 87TH ST,0,1,0.0,-87.56877184786947,41.73715477748765
2249 W 18TH PL,0,5,0.0,-87.68231726301815,41.856682224573696
2250 N CLIFTON AVE,0,1,0.0,-87.6571256738454,41.92167999251056
2253 S WENTWORTH AVE,0,3,0.0,-87.63198165453021,41.851431612734316
2255 E 103RD ST,0,3,0.0,-87.56891276557344,41.70803490301818
2258 S AVERS AVE,0,2,0.0,-87.72106683288214,41.850505267902406
2258 S KILDARE AVE,0,3,0.0,-87.73121283074333,41.85033310180571
2258 S SPRINGFIELD AVE,0,4,0.0,-87.72225237141393,41.85049888050911
226 S WABASH AVE,0,8,0.0,-87.62611488316196,41.87918686231754
2261 S WENTWORTH AVE,0,3,0.0,-87.63198029774915,41.85135421641201
227 W SCOTT ST,0,2,0.0,-87.63514464507574,41.904938837708244
2276 E 98TH ST,0,1,0.0,-87.56833971428055,41.716432824535595
228 E 134TH ST,0,2,0.0,-87.6161846851712,41.65182374954764
229 N MORGAN ST,0,1,0.0,-87.65215012435205,41.88592244831733
229 N SACRAMENTO BLVD,0,3,0.0,-87.70131427622673,41.88489110926273
230 W ALEXANDER ST,0,2,0.0,-87.63282687229523,41.85143951526655
230 W WILLOW ST,0,1,0.0,-87.63569784727869,41.914163093062676
2300 E 69TH ST,0,1,0.0,-87.56987248523231,41.76987320842015
2300 E 79TH ST,0,6,0.0,-87.56866990375647,41.75170086210958
2300 E 83RD ST,0,1,0.0,-87.56855655438594,41.74443008549661
2300 N CAMBRIDGE AVE,0,1,0.0,-87.64222039788154,41.92372583945867
2300 S TRUMBULL AVE,0,1,0.0,-87.71128739593641,41.84987400588064
2300 S WESTERN AVE,0,5,0.0,-87.68558823899235,41.85021444793141
2300 S WHIPPLE ST,0,1,0.0,-87.70152878964831,41.850000326159225
2300 W FLOURNOY ST,0,1,0.0,-87.68376630497988,41.873058721502424
2300 W GRENSHAW ST,0,2,0.0,-87.6836130330521,41.86755810090621
2300 W HARRISON ST,1,4,0.25,-87.68378066568663,41.873926905567416
2300 W MAYPOLE AVE,0,1,0.0,-87.68403940232916,41.883929838671605
2300 W MOFFAT ST,0,2,0.0,-87.68495234738184,41.9152276137086
2300 W NORTH AVE,0,2,0.0,-87.68478216826912,41.910357481965725
2300 W PETERSON AVE,0,1,0.0,-87.68720631652985,41.990542073647156
2300 W POLK ST,0,2,0.0,-87.68371951072999,41.871365222745155
2301 W 21ST PL,0,2,0.0,-87.6832419002256,41.85298232580644
2303 W 35TH ST,0,2,0.0,-87.6827223629961,41.83030638199373
2304 E 98TH ST,0,1,0.0,-87.56764370260008,41.71648701956017
2305 N CALIFORNIA AVE,0,4,0.0,-87.69736573484451,41.92304244631299
2305 W GARFIELD BLVD,0,4,0.0,-87.68144564403241,41.79347050815699
2306 S MILLARD AVE,0,3,0.0,-87.71616120423278,41.849726669381596
2308 S PRINCETON AVE,0,1,0.0,-87.63475498471388,41.85070096984562
2308 W PERSHING RD,0,2,0.0,-87.68289304508875,41.823013979979464
231 N LONG AVE,0,2,0.0,-87.76025651397543,41.88476437698292
2310 S ALBANY AVE,0,1,0.0,-87.70274549994238,41.84980067519489
2310 S WHIPPLE ST,0,2,0.0,-87.70152325040407,41.84981725343504
2311 S CANAL ST,0,1,0.0,-87.63847428064831,41.850562069451364
2311 S MARSHALL BLVD,0,1,0.0,-87.699031823765,41.84982470060697
2311 W ADAMS ST,0,3,0.0,-87.68417449912617,41.878619994008815
2312 N HARDING AVE,0,2,0.0,-87.72550057265323,41.92289167787492
2314 N NAGLE AVE,0,2,0.0,-87.78662346711002,41.92217420625371
2314 W 112TH ST,0,1,0.0,-87.6790045800718,41.68985330771707
2315 W ADAMS ST,0,3,0.0,-87.68427439144592,41.878618637650746
2315 W GRENSHAW ST,0,2,0.0,-87.6836130330521,41.86755810090621
2315 W WABANSIA AVE,0,2,0.0,-87.68543377641397,41.91259924138554
2317 W WABANSIA AVE,0,2,0.0,-87.68551197194952,41.91259787424924
2317 W WARREN BLVD,0,8,0.0,-87.68440700369543,41.882110763380794
2318 S MARSHALL BLVD,0,1,0.0,-87.69902798408499,41.849693229271544
2318 W HARRISON ST,0,2,0.0,-87.68451527061087,41.87391528351572
2319 W 107TH PL,0,1,0.0,-87.67951439853287,41.69784170106855
232 E WALTON PL,0,1,0.0,-87.62065710759987,41.90006566107991
2321 W 113TH PL,0,1,0.0,-87.67922752671295,41.68712429057597
2322 N MAPLEWOOD AVE,0,1,0.0,-87.69146673480074,41.923892402997204
2323 W HADDON AVE,1,3,0.3333333333333333,-87.68512463079243,41.902117115488906
2324 N MERRIMAC AVE,0,1,0.0,-87.78174288771758,41.92218142854977
2324 W ERIE ST,0,4,0.0,-87.68491116016178,41.89304997058984
2325 N SPAULDING AVE,0,5,0.0,-87.71043568918087,41.923314262815474
2325 S WHIPPLE ST,0,5,0.0,-87.70151457322014,41.849542779524455
2327 W ADAMS ST,0,2,0.0,-87.68457296962282,41.87861428742318
2328 W WASHINGTON BLVD,0,6,0.0,-87.68471188728898,41.88301924579833
2329 S SAWYER AVE,0,1,0.0,-87.70640125913911,41.84940522178503
233 E WALTON PL,0,1,0.0,-87.62061853218863,41.90006624493253
233 W 105TH PL,0,6,0.0,-87.62903533952449,41.70253694509184
2330 S CANAL ST,0,1,0.0,-87.63846050985548,41.85000539060144
2331 S LAWNDALE AVE,0,5,0.0,-87.71736694437901,41.849243596243774
2332 E 103RD ST,0,1,0.0,-87.56692668455608,41.708065692369686
2332 E 83RD ST,0,1,0.0,-87.56734198519365,41.744446221626994
2332 N LISTER AVE,0,1,0.0,-87.67674620167857,41.92320565509821
2332 W 72ND ST,0,1,0.0,-87.68186932478004,41.762898227653295
2332 W CORTEZ ST,0,1,0.0,-87.6853018652071,41.90031828968897
2333 W HUBBARD ST,0,3,0.0,-87.68544079539345,41.88957975075952
2334 N KOSTNER AVE,0,2,0.0,-87.73652062172123,41.92316356288037
2334 S WENTWORTH AVE,0,1,0.0,-87.63195043200324,41.85002479804236
2334 W ERIE ST,0,4,0.0,-87.6851583832502,41.89304587780211
2336 N MOODY AVE,0,1,0.0,-87.77931627937257,41.92240546694593
2336 S DRAKE AVE,0,4,0.0,-87.7137064540044,41.84920139196727
2340 S PRINCETON AVE,0,2,0.0,-87.63473762960263,41.849919629959466
2340 W 18TH PL,1,10,0.1,-87.6843053452545,41.85665512552232
2341 S AVERS AVE,0,3,0.0,-87.7210182571995,41.848794290324385
2343 N LOCKWOOD AVE,0,2,0.0,-87.75857488564738,41.923041929691976
2344 W 111TH ST,0,1,0.0,-87.67990249509099,41.691793551906045
2349 S ST LOUIS AVE,0,2,0.0,-87.71248118040407,41.84896614685796
2349 W ERIE ST,0,4,0.0,-87.68552866416985,41.89304000892283
2349 W HARRISON ST,0,1,0.0,-87.68535659240698,41.87390274479787
2350 N KEYSTONE AVE,0,1,0.0,-87.72793952050819,41.92263912901028
2351 S TROY ST,0,4,0.0,-87.70394530160013,41.849034137888644
2351 W 107TH PL,0,1,0.0,-87.68024771964741,41.69782709876451
2355 E 67TH ST,0,1,0.0,-87.56795564409799,41.77354477254253
2356 W CHICAGO AVE,0,5,0.0,-87.68578018630444,41.895761409826854
2359 S SACRAMENTO AVE,0,2,0.0,-87.70027054194443,41.84893664808564
2359 W LAWRENCE AVE,0,2,0.0,-87.68861179468998,41.96861744296283
237 W 105TH PL,0,2,0.0,-87.62914191655949,41.702535677196366
2373 E 67TH ST,0,1,0.0,-87.56748730249973,41.773550576808034
238 N CLARK ST,0,2,0.0,-87.63099957357474,41.8867416533956
238 W 46TH ST,0,3,0.0,-87.63222490193604,41.811009223627174
2399 W 71ST ST,1,3,0.3333333333333333,-87.68324268185059,41.7647022144802
24 E 75TH ST,0,5,0.0,-87.62380867681722,41.7582291097809
24 W 125TH PL,0,1,0.0,-87.6226645754586,41.66635425258934
240 N PARKSIDE AVE,0,5,0.0,-87.76667284110428,41.88480842730882
240 N STATE ST,0,1,0.0,-87.62797380400934,41.88678922304503
2400 E 91ST ST,0,1,0.0,-87.56581396863693,41.72989122548016
2400 E 95TH ST,0,2,0.0,-87.56590214265802,41.7225852863834
2400 N CALIFORNIA AVE,0,4,0.0,-87.69741269683847,41.924807285921716
2400 N CICERO AVE,0,1,0.0,-87.74630174257703,41.924239215371756
2400 N KIMBALL AVE,1,6,0.16666666666666666,-87.71210529766462,41.92466098301037
2400 N LINDEN PL,0,3,0.0,-87.70234178020051,41.925716559332955
2400 N MANGO AVE,0,9,0.0,-87.76963775766119,41.92392469033721
2400 N MILWAUKEE AVE,0,4,0.0,-87.70040468907192,41.92477888388925
2400 N NB OUTER LAKE SHORE DR,0,1,0.0,-87.63116137438719,41.92614306583933
2400 N PULASKI RD,0,10,0.0,-87.7267685839335,41.92448395538118
2400 N SHEFFIELD AVE,0,1,0.0,-87.65361258338484,41.92537580597843
2400 N TALMAN AVE,0,1,0.0,-87.69375232707273,41.92484318926025
2400 S AVERS AVE,0,4,0.0,-87.72099258808382,41.84796666069261
2400 S CALIFORNIA AVE,0,4,0.0,-87.69534461025499,41.848264122757946
2400 S CANAL ST,0,3,0.0,-87.63843355239695,41.84906939897365
2400 S DRAKE AVE,0,2,0.0,-87.71367487505914,41.848044684349006
2400 S FEDERAL ST,0,1,0.0,-87.62925968373865,41.8492096462576
2400 S STATE ST,0,4,0.0,-87.62700302698879,41.84924054902274
2400 S WHIPPLE ST,0,1,0.0,-87.70147230081774,41.84818825897772
2400 W 107TH ST,0,1,0.0,-87.68138771497543,41.699078961421336
2400 W 21ST PL,0,1,0.0,-87.68566559324638,41.85295326786231
2400 W 46TH PL,0,5,0.0,-87.68446201747592,41.809353450183366
2400 W 47TH ST,0,6,0.0,-87.68442535585243,41.808425751617435
2400 W 63RD ST,0,5,0.0,-87.68363935063114,41.779216015212285
2400 W 83RD ST,0,4,0.0,-87.68267922338738,41.74281571126675
2400 W BLOOMINGDALE AVE,0,4,0.0,-87.6873155487307,41.91399480260155
2400 W CERMAK RD,0,2,0.0,-87.6856402639871,41.85203190617568
2400 W COLUMBUS AVE,0,3,0.0,-87.68309723985395,41.75909119355626
2400 W CORTLAND ST,0,4,0.0,-87.68736367327793,41.915760858808824
2400 W CULLERTON ST,0,3,0.0,-87.68571212645661,41.854799205463465
2400 W FILLMORE ST,0,12,0.0,-87.686087910746,41.8684320141644
2400 W GRANVILLE AVE,0,1,0.0,-87.68976415092895,41.99409292636381
2400 W HOMER ST,0,3,0.0,-87.68738566601992,41.91667606708685
2400 W MADISON ST,0,7,0.0,-87.68643116149383,41.881161734005225
2400 W MOFFAT ST,1,2,0.5,-87.68734017387604,41.914855130863344
2400 W PALMER ST,0,1,0.0,-87.68753812458775,41.921643295322106
2400 W PETERSON AVE,0,1,0.0,-87.68967255386058,41.99050000308802
2400 W PRATT BLVD,0,4,0.0,-87.69007080759644,42.00503336513574
2400 W TOUHY AVE,0,2,0.0,-87.69024681724285,42.01228000518361
2400 W WABANSIA AVE,0,1,0.0,-87.68726838108118,41.91213220295922
2400 W WARNER AVE,0,1,0.0,-87.6885474754522,41.9567557586194
2401 E 100TH ST,0,1,0.0,-87.56575814690675,41.713510028759615
2401 N CALIFORNIA AVE,0,6,0.0,-87.69741324915367,41.92482567529442
2401 S TRUMBULL AVE,0,1,0.0,-87.7112348278186,41.848043526524684
2401 S WHIPPLE ST,0,2,0.0,-87.70147174772768,41.848169869376335
2402 N KIMBALL AVE,0,7,0.0,-87.71210641073418,41.92469776167221
2402 W 63RD ST,0,3,0.0,-87.6837181611521,41.77921755859326
2402 W EASTWOOD AVE,0,2,0.0,-87.68886510655018,41.96573724031939
2404 W 79TH ST,1,5,0.2,-87.68301090077286,41.750109512631454
2406 W FULLERTON AVE,0,8,0.0,-87.6878951210817,41.924898264987455
2408 W 71ST ST,0,4,0.0,-87.68355870775343,41.76469631818895
2409 S ALBANY AVE,0,2,0.0,-87.70268978488753,41.848006356996116
2409 S CALIFORNIA AVE,0,1,0.0,-87.69533700483981,41.84800007233603
241 E PERSHING RD,0,6,0.0,-87.61998816921655,41.823795271808315
2410 W PRATT BLVD,0,2,0.0,-87.69046235086887,42.005026502814104
2411 N WESTERN AVE,0,2,0.0,-87.68765683677657,41.925301716839186
2412 N DAMEN AVE,0,4,0.0,-87.67792157238158,41.92538358436125
