outages,crimes,crime time,outage creation date,outage completion date,crime latitude,crime longitude,during out
1313,32985,10/17/2016 11:35:00 PM,02/05/2016,02/06/2016,41.858690194,-87.737482535,False
1313,41221,12/27/2016 01:00:00 PM,02/05/2016,02/06/2016,41.858690194,-87.737482535,False
1320,8858,03/29/2016 12:20:00 AM,02/05/2016,02/09/2016,41.779776828,-87.643056854,False
1321,34515,10/28/2016 06:40:00 PM,02/05/2016,02/05/2016,41.897403622,-87.62183208200001,False
1326,7626,03/16/2016 07:00:00 PM,02/05/2016,02/11/2016,41.833428059,-87.67782087799999,False
1327,12316,04/29/2016 12:39:00 AM,02/05/2016,02/08/2016,41.762893018,-87.682395302,False
1329,1646,01/16/2016 04:30:00 PM,02/05/2016,02/18/2016,41.759806115,-87.64024344799999,False
1329,7489,03/15/2016 02:00:00 AM,02/05/2016,02/18/2016,41.759794909,-87.641115891,False
1331,10282,04/11/2016 02:05:00 PM,02/05/2016,02/08/2016,41.864217865,-87.702173146,False
1332,4975,02/19/2016 07:30:00 AM,02/05/2016,02/09/2016,41.969019236,-87.66001391399999,False
1332,17258,06/13/2016 10:15:00 PM,02/05/2016,02/09/2016,41.969360298000005,-87.65967937299999,False
1332,17383,06/14/2016 09:15:00 PM,02/05/2016,02/09/2016,41.969033912,-87.659241549,False
1332,33950,10/25/2016 09:00:00 PM,02/05/2016,02/09/2016,41.969360298000005,-87.65967937299999,False
1333,15363,05/28/2016 10:00:00 AM,02/05/2016,02/08/2016,41.785209242,-87.711554334,False
1333,26743,08/25/2016 06:30:00 PM,02/05/2016,02/08/2016,41.784984507,-87.71059584,False
1335,9445,04/03/2016 06:20:00 PM,02/06/2016,02/08/2016,41.975396029,-87.76880631899999,False
1336,15224,05/27/2016 08:00:00 PM,02/06/2016,02/08/2016,41.923920247,-87.76997687,False
1336,23242,07/31/2016 10:00:00 PM,02/06/2016,02/08/2016,41.92393036,-87.76924185899999,False
1336,38979,12/06/2016 10:00:00 PM,02/06/2016,02/08/2016,41.923920247,-87.76997687,False
1337,12632,05/04/2016 03:00:00 PM,02/06/2016,02/11/2016,41.878202613,-87.725583999,False
1337,14575,05/20/2016 06:00:00 PM,02/06/2016,02/11/2016,41.87753015,-87.725560995,False
1337,38306,11/30/2016 01:00:00 AM,02/06/2016,02/11/2016,41.878202613,-87.725583999,False
1338,33413,10/21/2016 01:30:00 PM,02/06/2016,02/11/2016,41.968864204,-87.732985642,False
1338,39964,12/16/2016 12:09:00 AM,02/06/2016,02/11/2016,41.968825768,-87.732982326,False
1340,22120,07/23/2016 07:25:00 AM,02/06/2016,02/09/2016,41.676024808,-87.616537445,False
1340,42492,09/26/2016 07:51:00 PM,02/06/2016,02/09/2016,41.676063226,-87.61653701899999,False
1341,12434,05/02/2016 10:40:00 PM,02/06/2016,02/09/2016,41.798112164,-87.736775098,False
1347,22801,07/13/2016 05:37:00 PM,02/06/2016,02/11/2016,41.742176256,-87.66565755799999,False
1347,34426,10/29/2016 04:35:00 PM,02/06/2016,02/11/2016,41.742044516,-87.66565525799999,False
1347,37423,11/22/2016 10:28:00 PM,02/06/2016,02/11/2016,41.742102164,-87.665658326,False
1348,21400,07/17/2016 01:32:00 PM,02/06/2016,02/11/2016,41.969005936,-87.73175245,False
1352,6144,03/01/2016 04:00:00 PM,02/06/2016,02/09/2016,41.751815774,-87.657000438,False
1352,9217,04/01/2016 05:00:00 AM,02/06/2016,02/09/2016,41.751815774,-87.657000438,False
1352,20469,07/10/2016 12:48:00 AM,02/06/2016,02/09/2016,41.751815774,-87.657000438,False
1352,26518,08/26/2016 06:15:00 PM,02/06/2016,02/09/2016,41.752263623000005,-87.65755645,False
1354,5673,02/26/2016 12:00:00 PM,02/06/2016,02/09/2016,41.854855548,-87.65147446600001,False
1354,12206,04/30/2016 11:22:00 PM,02/06/2016,02/09/2016,41.854855548,-87.65147446600001,False
1354,35007,11/03/2016 03:30:00 AM,02/06/2016,02/09/2016,41.854855548,-87.65147446600001,False
1356,38763,12/05/2016 05:55:00 AM,02/07/2016,02/16/2016,41.884794882,-87.74788255600001,False
1357,14455,05/21/2016 03:00:00 AM,02/07/2016,02/16/2016,41.891025502,-87.63111036,False
1359,4668,02/16/2016 08:51:00 AM,02/07/2016,03/09/2016,41.76868457,-87.65460185100001,True
1359,42082,03/15/2016 08:22:00 PM,02/07/2016,03/09/2016,41.768686795,-87.65451385,False
1360,22165,07/13/2016 08:00:00 PM,02/07/2016,02/11/2016,41.881975873,-87.631253523,False
1360,36506,11/15/2016 09:15:00 AM,02/07/2016,02/11/2016,41.881526212,-87.630869196,False
1361,1761,01/18/2016 03:26:00 AM,02/07/2016,02/09/2016,41.771894649000004,-87.65308331700001,False
1361,22818,07/28/2016 06:50:00 PM,02/07/2016,02/09/2016,41.771710749,-87.65307792899999,False
1362,26339,08/25/2016 11:43:00 AM,02/07/2016,02/08/2016,41.854330878,-87.730372628,False
1363,32985,10/17/2016 11:35:00 PM,02/07/2016,02/08/2016,41.858690194,-87.737482535,False
1363,41221,12/27/2016 01:00:00 PM,02/07/2016,02/08/2016,41.858690194,-87.737482535,False
1364,39860,12/14/2016 10:30:00 PM,02/07/2016,02/09/2016,41.836364507,-87.635447536,False
1367,9845,04/07/2016 04:00:00 PM,02/07/2016,02/08/2016,41.879409976,-87.63124856200001,False
1369,25009,08/15/2016 03:30:00 AM,02/07/2016,02/10/2016,41.723591464,-87.621712554,False
1369,27012,08/30/2016 05:00:00 PM,02/07/2016,02/10/2016,41.723591146,-87.62166127299999,False
1370,20756,07/11/2016 10:00:00 PM,02/07/2016,02/16/2016,41.722453083000005,-87.642025996,False
1371,18347,06/22/2016 07:55:00 PM,02/07/2016,02/10/2016,41.803025418000004,-87.677547693,False
1372,1938,01/19/2016 07:50:00 PM,02/07/2016,02/11/2016,41.884013483000004,-87.627896757,False
1372,3459,02/03/2016 01:30:00 AM,02/07/2016,02/11/2016,41.884109548000005,-87.62789937299999,False
1372,5485,02/24/2016 12:45:00 PM,02/07/2016,02/11/2016,41.884205611999995,-87.62790198799999,False
1372,7336,03/13/2016 05:10:00 PM,02/07/2016,02/11/2016,41.883500186999996,-87.627876698,False
1372,7740,03/17/2016 07:00:00 PM,02/07/2016,02/11/2016,41.883500186999996,-87.627876698,False
1372,10088,04/10/2016 07:20:00 PM,02/07/2016,02/11/2016,41.883500186999996,-87.627876698,False
1372,11018,02/19/2016 01:00:00 PM,02/07/2016,02/11/2016,41.883500186999996,-87.627876698,False
1372,31456,10/04/2016 01:00:00 PM,02/07/2016,02/11/2016,41.883500186999996,-87.627876698,False
1372,31824,10/08/2016 01:20:00 PM,02/07/2016,02/11/2016,41.883475491,-87.627876969,False
1374,36818,11/17/2016 05:45:00 PM,02/07/2016,02/11/2016,41.675365492,-87.61730978899999,False
1376,128,01/01/2016 12:55:00 AM,02/07/2016,02/09/2016,41.744482498,-87.564417069,False
1378,19114,06/28/2016 05:30:00 PM,02/07/2016,02/11/2016,41.879375778,-87.730530155,False
1378,21142,07/15/2016 06:40:00 AM,02/07/2016,02/11/2016,41.879480074,-87.730532847,False
1383,36,03/14/2016 01:00:00 PM,02/07/2016,02/17/2016,41.765052791,-87.654420199,False
1383,4605,02/15/2016 12:30:00 PM,02/07/2016,02/17/2016,41.765052791,-87.654420199,True
1383,33756,10/23/2016 11:00:00 AM,02/07/2016,02/17/2016,41.765048666999995,-87.65465117,False
1384,221,01/02/2016 02:36:00 PM,02/07/2016,02/11/2016,41.783891154,-87.61539962299999,False
1384,3622,02/04/2016 02:43:00 PM,02/07/2016,02/11/2016,41.783891154,-87.61539962299999,False
1384,10742,04/16/2016 02:10:00 PM,02/07/2016,02/11/2016,41.783891154,-87.61539962299999,False
1384,21953,07/21/2016 10:40:00 PM,02/07/2016,02/11/2016,41.783890605,-87.615311631,False
1384,25610,08/19/2016 07:20:00 PM,02/07/2016,02/11/2016,41.783891154,-87.61539962299999,False
1385,13091,05/08/2016 05:00:00 PM,02/08/2016,02/10/2016,41.857744741,-87.669658337,False
1385,15546,05/30/2016 07:15:00 PM,02/08/2016,02/10/2016,41.857738523,-87.670007129,False
1386,106,10/12/2016 05:11:00 PM,02/08/2016,03/09/2016,41.96392757,-87.65237177600001,False
1387,8304,03/23/2016 02:00:00 PM,02/08/2016,02/11/2016,41.878608839,-87.72559851,False
1387,11898,04/28/2016 07:14:00 AM,02/08/2016,02/11/2016,41.87845513,-87.72559262200001,False
1387,12632,05/04/2016 03:00:00 PM,02/08/2016,02/11/2016,41.878202613,-87.725583999,False
1387,15321,05/28/2016 05:45:00 PM,02/08/2016,02/11/2016,41.878633536,-87.725598276,False
1387,24700,08/12/2016 07:50:00 PM,02/08/2016,02/11/2016,41.87862256,-87.72559838,False
1387,26531,08/26/2016 11:10:00 PM,02/08/2016,02/11/2016,41.878633536,-87.725598276,False
1387,32606,10/15/2016 02:20:00 AM,02/08/2016,02/11/2016,41.878531984,-87.72559556600001,False
1387,38306,11/30/2016 01:00:00 AM,02/08/2016,02/11/2016,41.878202613,-87.725583999,False
1391,3777,02/06/2016 08:52:00 AM,02/08/2016,02/09/2016,41.835677754,-87.655960431,False
1400,24409,08/10/2016 09:00:00 AM,02/08/2016,02/08/2016,41.867503926,-87.69592886299999,False
1401,723,01/05/2016 06:30:00 PM,02/08/2016,02/11/2016,41.882076985,-87.626709904,False
1401,9653,03/31/2016 10:15:00 PM,02/08/2016,02/11/2016,41.881692396999995,-87.626200037,False
1401,12184,04/30/2016 02:45:00 PM,02/08/2016,02/11/2016,41.882076985,-87.626709904,False
1401,18692,06/25/2016 12:40:00 PM,02/08/2016,02/11/2016,41.881546939,-87.62619796799999,False
1401,19221,06/13/2016 02:00:00 AM,02/08/2016,02/11/2016,41.881730835999996,-87.626203285,False
1401,22251,07/21/2016 12:50:00 PM,02/08/2016,02/11/2016,41.881475570999996,-87.626195083,False
1401,26953,08/29/2016 10:00:00 PM,02/08/2016,02/11/2016,41.882076985,-87.626709904,False
1401,32892,10/14/2016 11:30:00 PM,02/08/2016,02/11/2016,41.882076985,-87.626709904,False
1401,34264,10/27/2016 10:30:00 PM,02/08/2016,02/11/2016,41.881519476,-87.626194599,False
1401,37726,11/25/2016 11:36:00 PM,02/08/2016,02/11/2016,41.882076985,-87.626709904,False
1401,37799,11/14/2016 04:15:00 AM,02/08/2016,02/11/2016,41.881703396,-87.626203588,False
1401,41303,12/28/2016 09:00:00 AM,02/08/2016,02/11/2016,41.881730835999996,-87.626203285,False
1404,26062,08/23/2016 01:00:00 AM,02/08/2016,02/10/2016,41.695870135,-87.652823164,False
1406,18887,06/26/2016 10:30:00 PM,02/08/2016,02/11/2016,41.774363369,-87.706427637,False
1409,11110,04/20/2016 12:47:00 PM,02/08/2016,02/10/2016,41.867414944000004,-87.627231186,False
1409,17369,06/14/2016 07:00:00 PM,02/08/2016,02/10/2016,41.867414944000004,-87.627231186,False
1409,20590,07/08/2016 12:00:00 PM,02/08/2016,02/10/2016,41.867414944000004,-87.627231186,False
1409,26328,08/24/2016 11:30:00 PM,02/08/2016,02/10/2016,41.867405488,-87.62792517700001,False
1409,40063,12/16/2016 10:50:00 PM,02/08/2016,02/10/2016,41.867414944000004,-87.627231186,False
1410,4395,02/13/2016 09:00:00 AM,02/08/2016,02/10/2016,41.791018177,-87.6973839,False
1412,27468,09/02/2016 08:50:00 PM,02/08/2016,02/11/2016,41.935135864,-87.72118476200001,False
1412,37634,11/25/2016 02:56:00 AM,02/08/2016,02/11/2016,41.934841967,-87.722165185,False
1413,21324,07/13/2016 12:20:00 AM,02/08/2016,02/08/2016,41.906627625,-87.69131885600001,False
1415,36435,11/11/2016 11:00:00 AM,02/08/2016,02/18/2016,41.776870022,-87.59699300700001,False
1418,31317,10/04/2016 09:00:00 AM,02/08/2016,02/10/2016,41.973344811,-87.76299199700001,False
1420,9141,03/31/2016 01:30:00 PM,02/09/2016,02/17/2016,41.709293543,-87.53286431299999,False
1421,3801,02/06/2016 11:00:00 AM,02/09/2016,02/10/2016,41.750154295,-87.661008708,False
1421,17719,06/17/2016 01:50:00 PM,02/09/2016,02/10/2016,41.75037646,-87.661926226,False
1421,38150,11/29/2016 02:51:00 PM,02/09/2016,02/10/2016,41.750187225,-87.661008365,False
1422,10516,04/13/2016 03:00:00 PM,02/09/2016,02/17/2016,41.743342785,-87.644766371,False
1426,19649,07/03/2016 02:00:00 AM,02/09/2016,02/25/2016,41.851704620999996,-87.710319822,False
1426,20157,07/06/2016 08:00:00 PM,02/09/2016,02/25/2016,41.851679249,-87.71070179700001,False
1426,20507,07/08/2016 01:05:00 PM,02/09/2016,02/25/2016,41.851704620999996,-87.710319822,False
1427,42242,06/16/2016 03:58:00 AM,02/09/2016,02/11/2016,41.939102086999995,-87.726509353,False
1429,13230,05/09/2016 10:23:00 PM,02/09/2016,02/10/2016,41.794614135,-87.64516767100001,False
1429,18654,06/24/2016 04:30:00 AM,02/09/2016,02/10/2016,41.794614135,-87.64516767100001,False
1429,21935,07/21/2016 01:00:00 PM,02/09/2016,02/10/2016,41.793938294,-87.645501278,False
1429,23674,08/04/2016 03:30:00 PM,02/09/2016,02/10/2016,41.794553764,-87.64516831700001,False
1429,31247,10/03/2016 08:54:00 PM,02/09/2016,02/10/2016,41.794614135,-87.64516767100001,False
1429,32773,10/16/2016 03:15:00 PM,02/09/2016,02/10/2016,41.794553764,-87.64516831700001,False
1430,36773,11/17/2016 12:00:00 PM,02/09/2016,02/12/2016,41.659934721999996,-87.64253037700001,False
1431,8555,03/25/2016 08:20:00 PM,02/09/2016,02/11/2016,41.779800967,-87.625377411,False
1431,19105,06/28/2016 03:09:00 PM,02/09/2016,02/11/2016,41.780053592,-87.624956666,False
1431,24156,08/08/2016 07:10:00 AM,02/09/2016,02/11/2016,41.780051504,-87.62595394200001,False
1431,25864,08/21/2016 05:15:00 PM,02/09/2016,02/11/2016,41.779800967,-87.625377411,False
1431,26770,08/28/2016 07:00:00 PM,02/09/2016,02/11/2016,41.779800967,-87.625377411,False
1431,28743,09/12/2016 10:00:00 PM,02/09/2016,02/11/2016,41.779800967,-87.625377411,False
1434,934,01/09/2016 08:20:00 PM,02/09/2016,02/11/2016,41.89200307,-87.628076963,False
1434,3831,02/06/2016 10:55:00 PM,02/09/2016,02/11/2016,41.891404732,-87.62806150899999,False
1434,9449,04/03/2016 07:39:00 PM,02/09/2016,02/11/2016,41.89193719,-87.628074015,False
1434,25261,08/16/2016 03:10:00 AM,02/09/2016,02/11/2016,41.891404732,-87.62806150899999,False
1434,35432,11/05/2016 08:15:00 PM,02/09/2016,02/11/2016,41.891662431,-87.62846634899999,False
1435,9483,04/03/2016 08:00:00 PM,02/09/2016,03/09/2016,41.945586305,-87.73165287200001,False
1435,41264,12/27/2016 08:43:00 PM,02/09/2016,03/09/2016,41.94540582,-87.731250227,False
1437,38673,12/03/2016 01:00:00 PM,02/09/2016,02/17/2016,41.91231991,-87.750096307,False
1439,15521,05/30/2016 12:50:00 PM,02/09/2016,02/11/2016,41.894884155,-87.76123339799999,False
1439,16030,06/02/2016 08:00:00 PM,02/09/2016,02/11/2016,41.894885819,-87.761016679,False
1439,24108,08/07/2016 05:15:00 PM,02/09/2016,02/11/2016,41.894884155,-87.76123339799999,False
1439,36740,11/15/2016 10:30:00 PM,02/09/2016,02/11/2016,41.894885819,-87.761016679,False
1440,17262,06/13/2016 05:00:00 AM,02/09/2016,02/10/2016,41.88227454,-87.720833956,False
1440,25820,08/17/2016 07:30:00 PM,02/09/2016,02/10/2016,41.882205918000004,-87.720830939,False
1440,30928,10/01/2016 01:00:00 AM,02/09/2016,02/10/2016,41.882318466,-87.72083720799999,False
1440,40969,12/24/2016 05:05:00 PM,02/09/2016,02/10/2016,41.882227891,-87.720834401,False
1441,36844,11/17/2016 10:15:00 PM,02/09/2016,02/11/2016,41.785057678,-87.65517719,False
1442,2494,01/24/2016 10:00:00 PM,02/09/2016,02/16/2016,41.764179694,-87.71664715899999,False
1442,23374,08/02/2016 10:33:00 AM,02/09/2016,02/16/2016,41.764177795,-87.716804793,False
1443,30588,09/27/2016 10:03:00 PM,02/09/2016,02/10/2016,41.740334280999996,-87.72227627299999,False
1444,106,10/12/2016 05:11:00 PM,02/09/2016,11/17/2016,41.96392757,-87.65237177600001,True
1446,7186,03/12/2016 04:35:00 PM,02/09/2016,02/12/2016,41.921848147,-87.78697125,False
1446,28940,09/13/2016 06:00:00 PM,02/09/2016,02/12/2016,41.922140124,-87.786623355,False
1447,35341,11/04/2016 11:00:00 AM,02/09/2016,02/10/2016,41.939190185,-87.73703878,False
1449,40410,12/20/2016 03:45:00 AM,02/09/2016,02/10/2016,41.753483876,-87.70026864399999,False
1449,40422,12/20/2016 08:50:00 AM,02/09/2016,02/10/2016,41.75287338,-87.700040094,False
1451,23288,08/01/2016 05:08:00 PM,02/09/2016,02/18/2016,41.748641017,-87.60759117799999,False
1453,31228,10/03/2016 04:50:00 PM,02/09/2016,02/10/2016,41.973360706,-87.76122300200001,False
1453,38167,11/29/2016 02:20:00 PM,02/09/2016,02/10/2016,41.973360706,-87.76122300200001,False
1454,34515,10/28/2016 06:40:00 PM,02/09/2016,02/09/2016,41.897403622,-87.62183208200001,False
1458,18148,06/20/2016 07:00:00 PM,02/09/2016,02/11/2016,41.654870566,-87.549562423,False
1461,1672,01/16/2016 09:00:00 PM,02/10/2016,02/15/2016,41.889968526,-87.648761691,False
1461,26145,08/23/2016 10:00:00 PM,02/10/2016,02/15/2016,41.890078536,-87.64834183299999,False
1461,28976,09/14/2016 11:24:00 PM,02/10/2016,02/15/2016,41.890076581,-87.648474069,False
1466,37153,11/20/2016 04:00:00 AM,02/10/2016,02/16/2016,41.883760105,-87.74784426299999,False
1467,37603,11/24/2016 05:30:00 PM,02/10/2016,02/16/2016,41.747007173,-87.61485794200001,False
1471,23653,08/04/2016 11:00:00 AM,02/10/2016,02/11/2016,41.750925109,-87.556516033,False
1473,31605,10/06/2016 07:30:00 PM,02/10/2016,02/10/2016,41.691555211,-87.701711013,False
1475,32845,10/17/2016 01:30:00 AM,02/10/2016,02/11/2016,41.933270586999996,-87.805359774,False
1477,7,07/05/2016 01:20:00 AM,02/10/2016,02/11/2016,41.880848443000005,-87.69628465299999,False
1477,20652,07/11/2016 04:00:00 AM,02/10/2016,02/11/2016,41.880848443000005,-87.69628465299999,False
1477,26319,08/25/2016 12:35:00 PM,02/10/2016,02/11/2016,41.880848443000005,-87.69628465299999,False
1477,31865,10/08/2016 08:00:00 PM,02/10/2016,02/11/2016,41.880766099,-87.69628179899999,False
1479,355,01/04/2016 01:00:00 AM,02/10/2016,02/10/2016,41.882300465,-87.72571409,False
1479,12268,05/01/2016 05:00:00 AM,02/10/2016,02/10/2016,41.88163353,-87.725698375,False
1480,39930,12/15/2016 06:34:00 PM,02/10/2016,02/10/2016,41.87929124,-87.692613385,False
1480,42487,09/24/2016 02:57:00 AM,02/10/2016,02/10/2016,41.87929253,-87.692352657,False
1481,32596,10/15/2016 01:20:00 AM,02/10/2016,02/19/2016,41.882171121,-87.77033273200001,False
1482,7114,03/12/2016 01:05:00 AM,02/10/2016,04/21/2016,41.91739557,-87.726568067,True
1482,7156,03/12/2016 01:00:00 AM,02/10/2016,04/21/2016,41.91739557,-87.726568067,True
1482,7391,03/15/2016 12:59:00 AM,02/10/2016,04/21/2016,41.917425774,-87.726571455,True
1482,9899,03/30/2016 01:00:00 PM,02/10/2016,04/21/2016,41.917458703,-87.72657114399999,True
1482,11075,04/20/2016 12:50:00 AM,02/10/2016,04/21/2016,41.917425774,-87.726571455,True
1482,23591,08/03/2016 10:45:00 PM,02/10/2016,04/21/2016,41.917458703,-87.72657114399999,False
1482,27726,09/05/2016 01:50:00 AM,02/10/2016,04/21/2016,41.917425774,-87.726571455,False
1482,29744,09/21/2016 11:24:00 AM,02/10/2016,04/21/2016,41.917458703,-87.72657114399999,False
1484,15157,05/27/2016 08:45:00 AM,02/10/2016,02/11/2016,41.87965724,-87.69624874799999,False
1484,25549,08/19/2016 08:30:00 AM,02/10/2016,02/11/2016,41.878872266,-87.696227168,False
1485,26765,08/28/2016 03:13:00 PM,02/10/2016,02/11/2016,41.787650856,-87.687531457,False
1485,42269,06/25/2016 08:17:00 PM,02/10/2016,02/11/2016,41.787612438000004,-87.68753184299999,False
1485,42470,09/18/2016 12:20:00 AM,02/10/2016,02/11/2016,41.787502631,-87.687525611,False
1486,3250,01/29/2016 10:35:00 AM,02/10/2016,02/16/2016,41.88024803,-87.745269129,False
1486,3961,02/08/2016 12:20:00 PM,02/10/2016,02/16/2016,41.880094322,-87.745263194,False
1486,5165,02/21/2016 05:20:00 AM,02/10/2016,02/16/2016,41.88024803,-87.745269129,False
1486,5191,02/19/2016 08:00:00 PM,02/10/2016,02/16/2016,41.880489945,-87.74588749899999,False
1486,8280,03/22/2016 09:30:00 PM,02/10/2016,02/16/2016,41.880489945,-87.74588749899999,False
1486,10528,04/12/2016 08:00:00 PM,02/10/2016,02/16/2016,41.880489945,-87.74588749899999,False
1486,13994,05/16/2016 11:35:00 PM,02/10/2016,02/16/2016,41.880923234,-87.745292316,False
1486,26428,08/26/2016 01:30:00 AM,02/10/2016,02/16/2016,41.880094322,-87.745263194,False
1486,33047,10/18/2016 12:30:00 PM,02/10/2016,02/16/2016,41.880827171,-87.745289524,False
1491,7305,03/14/2016 07:35:00 AM,02/10/2016,02/11/2016,41.782770475,-87.692739244,False
1493,41759,12/31/2016 09:00:00 PM,02/10/2016,02/17/2016,41.928158638,-87.72608757399999,False
1496,2377,01/24/2016 12:55:00 AM,02/10/2016,02/11/2016,41.79086986,-87.730443341,False
1499,2835,01/27/2016 10:30:00 PM,02/11/2016,02/15/2016,41.78217295,-87.60923341700001,False
1501,26027,08/22/2016 09:15:00 PM,02/11/2016,02/22/2016,41.867081407,-87.619003708,False
1501,27191,08/31/2016 12:30:00 AM,02/11/2016,02/22/2016,41.867081407,-87.619003708,False
1502,16407,06/03/2016 07:00:00 PM,02/11/2016,02/18/2016,41.906427216,-87.773080595,False
1512,6886,03/08/2016 11:15:00 AM,02/11/2016,02/11/2016,41.658871865,-87.55928838700001,False
1513,13743,05/14/2016 05:13:00 PM,02/11/2016,02/12/2016,41.780243493,-87.615319321,False
1513,17927,06/19/2016 11:00:00 AM,02/11/2016,02/12/2016,41.780110888,-87.61561777700001,False
1513,22110,07/11/2016 10:19:00 PM,02/11/2016,02/12/2016,41.780243493,-87.615319321,False
1513,23291,08/01/2016 04:11:00 PM,02/11/2016,02/12/2016,41.780243493,-87.615319321,False
1513,23888,08/05/2016 12:00:00 PM,02/11/2016,02/12/2016,41.780250099,-87.61505893399999,False
1513,25619,08/19/2016 06:11:00 PM,02/11/2016,02/12/2016,41.780247905,-87.615146952,False
1513,30453,09/26/2016 11:09:00 PM,02/11/2016,02/12/2016,41.780243493,-87.615319321,False
1513,34927,11/01/2016 05:20:00 PM,02/11/2016,02/12/2016,41.780110888,-87.61561777700001,False
1513,36387,11/12/2016 08:00:00 PM,02/11/2016,02/12/2016,41.780110888,-87.61561777700001,False
1514,7426,03/15/2016 09:10:00 AM,02/11/2016,02/17/2016,41.901931351,-87.710592186,False
1514,7634,03/16/2016 11:00:00 PM,02/11/2016,02/17/2016,41.901931351,-87.710592186,False
1514,28790,09/13/2016 07:05:00 PM,02/11/2016,02/17/2016,41.901497705,-87.710581706,False
1517,13230,05/09/2016 10:23:00 PM,02/11/2016,02/22/2016,41.794614135,-87.64516767100001,False
1517,18654,06/24/2016 04:30:00 AM,02/11/2016,02/22/2016,41.794614135,-87.64516767100001,False
1517,21935,07/21/2016 01:00:00 PM,02/11/2016,02/22/2016,41.793938294,-87.645501278,False
1517,23674,08/04/2016 03:30:00 PM,02/11/2016,02/22/2016,41.794553764,-87.64516831700001,False
1517,31247,10/03/2016 08:54:00 PM,02/11/2016,02/22/2016,41.794614135,-87.64516767100001,False
1517,32773,10/16/2016 03:15:00 PM,02/11/2016,02/22/2016,41.794553764,-87.64516831700001,False
1519,1828,01/18/2016 04:45:00 PM,02/11/2016,02/16/2016,41.97509547,-87.84445623799999,False
1520,12894,05/06/2016 09:00:00 PM,02/11/2016,02/12/2016,41.698063204,-87.622506696,False
1520,32947,10/17/2016 09:00:00 PM,02/11/2016,02/12/2016,41.698063204,-87.622506696,False
1524,2845,01/27/2016 08:00:00 AM,02/11/2016,02/16/2016,41.90038437,-87.66862926600001,False
1524,16259,06/04/2016 07:00:00 AM,02/11/2016,02/16/2016,41.90038437,-87.66862926600001,False
1524,28590,09/11/2016 11:44:00 PM,02/11/2016,02/16/2016,41.90032398,-87.66862621899999,False
1525,2354,01/23/2016 01:50:00 AM,02/11/2016,02/15/2016,41.901353283,-87.66866329700001,False
1526,12095,04/29/2016 08:15:00 AM,02/11/2016,02/12/2016,41.919116842,-87.639918455,False
1526,29607,09/19/2016 03:15:00 PM,02/11/2016,02/12/2016,41.919116842,-87.639918455,False
1530,3032,01/28/2016 11:00:00 AM,02/11/2016,02/12/2016,41.901206206,-87.667434266,False
1530,39275,12/09/2016 12:35:00 PM,02/11/2016,02/12/2016,41.901241879000004,-87.667433896,False
1530,40743,12/21/2016 10:00:00 PM,02/11/2016,02/12/2016,41.900620761,-87.66727505200001,False
1532,10191,04/11/2016 06:30:00 PM,02/11/2016,02/12/2016,41.74878709,-87.55284057799999,False
1532,27614,09/03/2016 10:17:00 AM,02/11/2016,02/12/2016,41.748927063000004,-87.55284254700001,False
1532,29830,09/22/2016 02:31:00 AM,02/11/2016,02/12/2016,41.749591278000004,-87.55285648899999,False
1534,20475,07/09/2016 11:05:00 PM,02/11/2016,03/08/2016,41.836085835,-87.611668085,False
1534,20898,07/12/2016 10:00:00 PM,02/11/2016,03/08/2016,41.836085835,-87.611668085,False
1534,25933,08/22/2016 10:45:00 AM,02/11/2016,03/08/2016,41.836085835,-87.611668085,False
1534,25955,08/22/2016 09:15:00 AM,02/11/2016,03/08/2016,41.836085835,-87.611668085,False
1535,557,01/02/2016 11:00:00 AM,02/11/2016,02/26/2016,41.8761036,-87.73137973200001,False
1535,24674,08/08/2016 03:00:00 PM,02/11/2016,02/26/2016,41.876103869,-87.731431136,False
1535,25583,08/19/2016 02:30:00 PM,02/11/2016,02/26/2016,41.876101914,-87.7315817,False
1535,27917,09/06/2016 06:56:00 PM,02/11/2016,02/26/2016,41.876103735,-87.731405434,False
1535,28903,09/14/2016 01:30:00 PM,02/11/2016,02/26/2016,41.876102164,-87.731629432,False
1535,29296,09/17/2016 01:00:00 AM,02/11/2016,02/26/2016,41.876103735,-87.731405434,False
1535,30729,09/18/2016 11:30:00 PM,02/11/2016,02/26/2016,41.8761036,-87.73137973200001,False
1535,31123,10/02/2016 11:10:00 PM,02/11/2016,02/26/2016,41.87609969,-87.731680862,False
1535,41499,12/29/2016 06:20:00 PM,02/11/2016,02/26/2016,41.876102164,-87.731629432,False
1537,5936,02/29/2016 02:00:00 AM,02/11/2016,02/16/2016,41.856732269,-87.69436564200001,False
1537,11637,04/25/2016 07:35:00 PM,02/11/2016,02/16/2016,41.856655434000004,-87.694366407,False
1537,32002,10/09/2016 11:07:00 PM,02/11/2016,02/16/2016,41.856493491,-87.694360677,False
1539,32845,10/17/2016 01:30:00 AM,02/11/2016,02/16/2016,41.933270586999996,-87.805359774,False
1543,8801,03/28/2016 10:30:00 AM,02/12/2016,02/16/2016,41.761778914000004,-87.571284686,False
1543,32486,10/14/2016 09:34:00 AM,02/12/2016,02/16/2016,41.761836539,-87.57128400399999,False
1547,34578,10/30/2016 08:45:00 PM,02/12/2016,02/15/2016,41.734696531,-87.613155936,False
1548,2635,01/26/2016 11:30:00 AM,02/12/2016,02/17/2016,41.751579291,-87.57807517799999,False
